,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
34404,"WRUV 1/7/24, 6:00 AM",64581,Program Director,2024-01-07,6:52:20 AM,Lester Young,Louise,The Complete Lester Young Studio Sessions On Verve,0,0,Jazz,TP4 Music,5056198939078,0,0,,,,,,,,,,,,
34405,"WRUV 1/7/24, 6:00 AM",64581,Program Director,2024-01-07,6:58:34 AM,Alexis Pastuhov,Reverse Psychology,New Mirror,0,0,Rock,Alexis Pastuhov,198025411755,0,0,,,,,,,,,,,,
34406,"WRUV 1/7/24, 7:02 AM",64581,Program Director,2024-01-07,7:02:54 AM,Kiwi jr.,Unspeakable Things,Unspeakable Things,0,0,,WMG - Subpop Record Group,098787150063,0,0,0.381,0.814,0.814,-6.426,1.0,0.0412,0.00115,0.000719,0.186,0.367,137.831,209347.0
34407,"WRUV 1/7/24, 7:02 AM",64581,Program Director,2024-01-07,7:06:21 AM,Meridian Brothers,La Policía,Meridian Brothers & El Grupo Renacimiento,0,0,,BELIEVE - Ansonia Records,3616847293917,0,0,,,,,,,,,,,,
34408,"WRUV 1/7/24, 7:02 AM",64581,Program Director,2024-01-07,7:10:39 AM,Animal Collective,Soul Capturer - Single Version,Soul Capturer,0,0,,MERLIN - Domino Recording Co,887829137984,0,0,0.464,0.843,0.843,-7.156,1.0,0.0448,0.0237,0.0107,0.106,0.616,74.968,344319.0
34409,"WRUV 1/7/24, 7:02 AM",64581,Program Director,2024-01-07,7:14:55 AM,Matthew Shipp,Vamp To Vibe,Equilibrium,0,0,Jazz,Thirsty Ear,700435712720,0,0,0.543,0.851,0.851,-7.886,1.0,0.0331,0.127,0.926,0.393,0.235,101.481,320627.0
34410,"WRUV 1/7/24, 7:02 AM",64581,Program Director,2024-01-07,7:24:33 AM,Chicago Soul Jazz Collective,Nothing good ever goes away,On the Way to be Free,0,0,Jazz,JMARQ Records,195729365841,0,0,0.476,0.719,0.719,-8.882,1.0,0.0381,0.466,0.866,0.0738,0.747,174.903,319467.0
34411,"WRUV 1/7/24, 7:02 AM",64581,Program Director,2024-01-07,7:29:52 AM,Jake Blount,Didn't It Rain,Didn't It Rain,0,0,Folk,Smithsonian Folkways Recordings,093075610755,0,0,,,,,,,,,,,,
34412,"WRUV 1/7/24, 7:02 AM",64581,Program Director,2024-01-07,7:32:54 AM,Meridian Brothers,Descarga profética,Meridian Brothers & El Grupo Renacimiento,0,0,,BELIEVE - Ansonia Records,3616847293917,0,0,0.809,0.754,0.754,-8.751,0.0,0.0494,0.814,0.0117,0.127,0.973,116.963,315413.0
34413,"WRUV 1/7/24, 7:02 AM",64581,Program Director,2024-01-07,7:41:08 AM,Sonny Rollins Trio,St Thomas,St Thomas (Live In Stockholm 1959),0,0,Jazz,MERLIN - Dragon Records,7391953002290,0,0,,,,,,,,,,,,
34414,"WRUV 1/7/24, 7:02 AM",64581,Program Director,2024-01-07,7:48:47 AM,Josh Ritter,For Your Soul,Sawgrass / For Your Soul,0,0,Rock,Pytheas Recordings,197187659333,0,0,,,,,,,,,,,,
34415,"WRUV 1/7/24, 7:02 AM",64581,Program Director,2024-01-07,7:51:46 AM,Ruth Harley,Santa Baby,"Santa's Funk & Soul Christmas Party, Vol. 4",0,0,R&B/Soul,Tramp Records,5050580791220,0,0,,,,,,,,,,,,
34416,"WRUV 1/7/24, 7:02 AM",64581,Program Director,2024-01-07,7:54:15 AM,Sorry,Closer,Closer,0,0,,Domino Recording Co,887828049363,0,0,,,,,,,,,,,,
34417,"WRUV 1/7/24, 7:02 AM",64581,Program Director,2024-01-07,7:59:00 AM,Ruby Wood,My Favourite Song,My Favourite Song,0,0,R&B/Soul,First Word Records,5050580809871,0,0,,,,,,,,,,,,
34418,"WRUV 1/7/24, 8:03 AM",64581,Program Director,2024-01-07,8:03:31 AM,Donald Vega,Alegria,As I Travel,0,0,Jazz,MERLIN - Tiger Turn,634164019204,0,0,,,,,,,,,,,,
34419,"WRUV 1/7/24, 8:03 AM",64581,Program Director,2024-01-07,8:07:17 AM,Orchestral Unlimited,Skye Boat Song,Irish Traditional Songs,0,0,,BELIEVE - Essence of Tradition,0840958106641,0,0,,,,,,,,,,,,
34420,"WRUV 1/7/24, 8:03 AM",64581,Program Director,2024-01-07,8:08:52 AM,Chancha Via Circuito,El pavo real,La Estrella,0,0,,MERLIN - WONDERWHEEL RECORDINGS,674276605797,0,0,0.785,0.496,0.496,-10.313,0.0,0.0718,0.00672,0.324,0.678,0.685,165.983,208005.0
34421,"WRUV 1/7/24, 8:03 AM",64581,Program Director,2024-01-07,8:12:17 AM,Yazz Ahmed,It,Blue Note Re:imagined II,0,0,Jazz,Decca (UMO),00602445794331,0,0,,,,,,,,,,,,
34422,"WRUV 1/7/24, 8:03 AM",64581,Program Director,2024-01-07,8:17:28 AM,Green Day,The American Dream Is Killing Me,The American Dream Is Killing Me,0,0,,Reprise,093624857518,1,0,0.534,0.95,0.95,-2.51,1.0,0.0459,0.000165,1.98e-06,0.268,0.614,142.972,186271.0
34423,"WRUV 1/7/24, 8:03 AM",64581,Program Director,2024-01-07,8:20:32 AM,Vicky Tafoya,The Moment,The Moment,0,0,R&B/Soul,MERLIN - Penrose / Daptone Records,634457127678,0,0,,,,,,,,,,,,
34424,"WRUV 1/7/24, 8:03 AM",64581,Program Director,2024-01-07,8:23:03 AM,Sara Caswell,On My Way to You,The Way to You,0,0,Jazz,"Anzic Records, LLC",658580047207,0,0,,,,,,,,,,,,
34425,"WRUV 1/7/24, 8:03 AM",64581,Program Director,2024-01-07,8:30:26 AM,Róisín Murphy,CooCool,CooCool,0,0,Electronic,MERLIN - Ninja Tune,5054429173673,0,0,0.76,0.671,0.671,-7.163,0.0,0.0488,0.137,0.000577,0.181,0.574,117.999,271113.0
34426,"WRUV 1/7/24, 8:03 AM",64581,Program Director,2024-01-07,8:34:54 AM,Y La Bamba,Eight,Lucha,0,0,,Tender Loving Empire,197338958162,0,0,,,,,,,,,,,,
34427,"WRUV 1/7/24, 8:03 AM",64581,Program Director,2024-01-07,8:38:39 AM,Dubmatix,Inner Blues - Dub by Future Dub Orchestra,Dubmatix Meets Future Dub Orchestra,0,0,Reggae,Echo Beach,196626996626,0,0,0.654,0.776,0.776,-8.216,1.0,0.0485,0.000411,0.866,0.665,0.919,154.015,315467.0
34428,"WRUV 1/7/24, 8:03 AM",64581,Program Director,2024-01-07,8:43:51 AM,MUNA,Anything But Me,Anything But Me,0,0,,MERLIN - Dead Oceans,617308026580,0,0,,,,,,,,,,,,
34429,"WRUV 1/7/24, 8:03 AM",64581,Program Director,2024-01-07,8:47:24 AM,Jack Johnson,One Step Ahead,One Step Ahead,0,0,Rock,UMG - Jack Johnson 2022,00602445753901,1,0,0.716,0.614,0.614,-8.467,1.0,0.105,0.566,0.00323,0.104,0.689,164.051,191648.0
34430,"WRUV 1/7/24, 8:03 AM",64581,Program Director,2024-01-07,8:50:33 AM,Ray LaMontagne,It Takes Me Back,It Takes Me Back,0,0,Folk,Liula Records distributed by Mick Music,1963621470647,0,0,0.499,0.494,0.494,-9.267,1.0,0.0323,0.669,0.00159,0.119,0.525,82.986,221449.0
34431,"WRUV 1/7/24, 8:03 AM",64581,Program Director,2024-01-07,8:54:14 AM,Guy Kulcevsek,Grooved Shoulders,Dancing on The Volcano,0,0,,Tzadik,,0,0,,,,,,,,,,,,
34432,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:01:23 AM,Jim Perkins,Winter,Winter,1,0,,Bigo and Twigetti,3617381040586,0,0,,,,,,,,,,,,
34433,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:04:47 AM,Cigarettes After Sex,Motion Picture Soundtrack,Motion Picture Soundtrack,1,0,Rock,MERLIN - Liberator Music / Partisan Records,9341004127951,0,0,,,,,,,,,,,,
34434,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:09:34 AM,33.3,Only Gonna Let You Down,Only Gonna Let You Down,1,0,Electronic,ORCHARD - Caiola Records,197189237171,0,0,0.57,0.574,0.574,-5.472,0.0,0.0247,0.243,0.000799,0.178,0.515,88.344,186189.0
34435,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:12:27 AM,Mocky,Just a Little Lovin' - No Drums Edit,Just a Little Lovin',1,0,,Heavy Sheet,0880918265278,0,0,0.432,0.403,0.403,-10.366,1.0,0.0324,0.66,0.0,0.12,0.293,74.073,177600.0
34436,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:15:18 AM,Thievery Corporation,A Gentle Dissolve,The Cosmic Game,0,0,,UMG - Universal Music Division Barclay,00792755854754,0,0,0.556,0.454,0.454,-11.289,1.0,0.0293,0.106,0.932,0.152,0.327,79.002,169627.0
34437,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:17:05 AM,beabadoobee,Coffee (Live in LA),Live in LA,1,0,,Dirty Hit,196922740558,0,0,0.418,0.388,0.388,-14.674,1.0,0.0459,0.946,5.26e-05,0.738,0.178,132.326,133687.0
34438,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:19:31 AM,Lana Del Rey,"Take Me Home, Country Roads","Take Me Home, Country Roads - Single",1,0,Country,Polydor Records,00602458938135,1,0,,,,,,,,,,,,
34439,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:21:40 AM,Joanna Sternberg,I've Got Me,I've Got Me,1,0,Folk,ORCHARD - Fat Possum,197187741212,0,0,,,,,,,,,,,,
34440,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:23:53 AM,John-Robert,Come Pick Me Up,Garden Snake,1,0,,Nice Life Recording Company,054391349590,0,0,,,,,,,,,,,,
34441,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:26:39 AM,corook,if i were a fish (feat. Olivia Barton),if i were a fish (feat. Olivia Barton),1,0,,Atlantic Records,075679685537,0,0,0.699,0.375,0.375,-9.428,1.0,0.093,0.813,0.0,0.139,0.81,179.849,141903.0
34442,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:28:55 AM,Joanna Sternberg,Dance With Me,Dance With Me,1,0,,BELIEVE - Capitane Records,3700398729084,0,0,,,,,,,,,,,,
34443,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:33:29 AM,Steady Holiday,Summer,Summer,1,0,,Steady Holiday,1963621400934,0,0,,,,,,,,,,,,
34444,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:36:43 AM,Loving,Medicine,Medicine,1,0,,Blue Heron Music,197999403209,0,0,,,,,,,,,,,,
34445,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:40:53 AM,nightbrain,40 years,40 years,1,0,,Lowdermilk Records,193667354279,0,0,,,,,,,,,,,,
34446,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:43:45 AM,Ana Tijoux,Niñx,Niñx,1,0,,MERLIN - Victoria Producciones SpA,8445162888929,0,0,0.685,0.846,0.846,-4.401,1.0,0.151,0.269,0.000161,0.135,0.5,99.958,187136.0
34447,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:46:49 AM,Black Pumas,Ice Cream (Pay Phone),Ice Cream (Pay Phone),1,0,R&B/Soul,ATO Records / Fontana North,823675276538,0,0,0.689,0.839,0.839,-3.737,1.0,0.0441,0.146,0.000135,0.0494,0.916,94.655,232467.0
34448,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:49:52 AM,Piero Piccioni,Conjectures,Lucky Luciano (Original Motion Picture Soundtrack),0,0,,Sugarmusic Spa,5060263517276,0,0,,,,,,,,,,,,
34449,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:52:01 AM,Jeff Russo,Toxic (feat. Lisa Hannigan),Fargo Year 5 (Soundtrack from the MGM/ FXP Series),1,0,,SME - Masterworks,196871650021,0,0,0.519,0.258,0.258,-12.702,1.0,0.0329,0.777,1.4e-05,0.105,0.0908,115.394,282640.0
34450,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:56:37 AM,Sylvan Esso,Look At Me - Live At Electric Lady,Live At Electric Lady,1,0,,UMG - Loma Vista,00888072536067,0,0,0.488,0.503,0.503,-6.828,1.0,0.153,0.779,1.92e-05,0.218,0.553,159.781,146827.0
34451,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,9:59:04 AM,Christine and the Queens,Stayin' Alive ! Chris Version,Stayin' Alive ! Chris Version,1,0,,Because Music,5056556134688,0,0,0.553,0.606,0.606,-10.784,1.0,0.0364,0.0863,0.000286,0.118,0.27,101.477,246340.0
34452,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:03:50 AM,La Femme,Sur la planche,Sur la planche,1,0,,MERLIN - Disque Pointu,3663729282958,0,0,,,,,,,,,,,,
34453,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:07:32 AM,SNOOPER,for yr love,for yr love,1,0,Rock,Electric Outlet,019591912890,0,0,,,,,,,,,,,,
34454,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:09:18 AM,Armando Trovajoli,Flip top,Paolo il caldo,0,0,,UMG - Creazioni Artistiche Musicali C.A.M. S.r.l,08024709131423,0,0,,,,,,,,,,,,
34455,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:12:22 AM,Samm Henshaw,Church (feat. EARTHGANG),Church (feat. EARTHGANG),0,0,,Columbia,886447472286,0,0,0.652,0.746,0.746,-4.62,1.0,0.107,0.0177,0.00044,0.0734,0.894,165.861,228118.0
34456,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:16:01 AM,FKJ,U & I,U & I (HOUSE OF GROOVE),1,0,,BELIEVE - Roche Musique,3617228506497,0,0,,,,,,,,,,,,
34457,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:19:28 AM,JGrrey,Drream,Drream,1,0,R&B/Soul,Pace,8720996199626,0,0,0.696,0.648,0.648,-5.3,0.0,0.123,0.119,0.0,0.182,0.609,77.991,190769.0
34458,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:23:50 AM,Chuggin Edits,Toms Preacher Man (Chuggin Edits),Single,0,0,R&B/Soul,Self,,0,0,,,,,,,,,,,,
34459,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:26:53 AM,Bill Withers,Don't It Make It Better (Sly Rework),Complete Sussex & Columbia Album Masters,0,0,,SME - Columbia/Legacy,886444095853,1,0,,,,,,,,,,,,
34460,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:34:01 AM,Childish Gambino,This Is America (Madsko Baile Remix),Single,0,0,Hip Hop/Rap,Self,,1,0,,,,,,,,,,,,
34461,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:34:38 AM,Chaka Demus & Pliers,Murder She Wrote (rework) - Staty/Patra/Chaka Demus/Pliers,Dancehall Hits,0,0,Reggae,Jet Star,889845501299,0,0,,,,,,,,,,,,
34462,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:37:05 AM,Kidda,Real Good Thing (Diesler Remix),Word Booty,0,0,Electronic,MERLIN - Catskills Records,634457955448,0,0,0.854,0.925,0.925,-8.082,1.0,0.122,0.074,0.909,0.163,0.602,110.023,296320.0
34463,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:39:30 AM,Analogue Monsta,Time To,Time To / Conversion Theory,1,0,,MERLIN - Young Art Records,3663729279422,0,0,,,,,,,,,,,,
34464,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:42:31 AM,Genesis Owusu,Survivor,Survivor,1,0,Rock,OURNESS PTY LTD,197190364156,0,0,,,,,,,,,,,,
34465,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:44:43 AM,Channel Tres,Walked In The Room,Walked In The Room,1,0,,SME - Channel Tres/RCA Records,196871575454,0,0,0.758,0.88,0.88,-5.522,0.0,0.0928,0.0169,0.515,0.11,0.491,117.04,198307.0
34466,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:47:58 AM,Troye Sivan,Rush,Rush,1,0,,Universal Music,00602455826596,1,0,0.743,0.837,0.837,-7.634,0.0,0.0633,0.00288,2.86e-05,0.104,0.378,126.023,156391.0
34467,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:50:31 AM,Point85,Just A Beat (Dry & Bolinger Remix Edit),Just A Beat (Dry & Bolinger Instrumental Remix),1,0,,MERLIN - Kokolores Records,5054287814169,0,0,,,,,,,,,,,,
34468,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:53:10 AM,Disclosure,Higher Than Ever Before - Barry Can't Swim Remix,Higher Than Ever Before (Barry Can't Swim Remix),1,0,Electronic,Apollo Records,197190234688,1,0,0.613,0.611,0.611,-11.094,1.0,0.0353,0.0387,0.927,0.0914,0.224,116.006,254314.0
34469,Get Fresh with DJ Llu,64631,DJ Llu,2024-01-07,10:57:18 AM,Carla Bruni,Miss You,Miss You,0,0,,Universal Music,602557740080,0,0,,,,,,,,,,,,
34470,Bops and Whatnotss,169363,Emmanem,2024-01-07,11:00:39 AM,Count Basie,One O'clock Jump,History,0,0,Jazz,Universal Music,731454909020,1,0,,,,,,,,,,,,
34471,Bops and Whatnotss,169363,Emmanem,2024-01-07,11:03:39 AM,Franck Biyong,Soldier Boy,Moonwatching 2,0,0,,BELIEVE - Akhetaton Records,3617380604109,0,0,,,,,,,,,,,,
34472,Bops and Whatnotss,169363,Emmanem,2024-01-07,11:07:46 AM,Kris Gruen,In Bloom,In Bloom,0,0,Folk,ORCHARD - Mother West,197188714352,0,0,,,,,,,,,,,,
34473,Bops and Whatnotss,169363,Emmanem,2024-01-07,11:15:28 AM,Pachyman,Switched-On,Switched-On,0,0,Reggae,ATO Records,880882588151,0,0,,,,,,,,,,,,
34474,Bops and Whatnotss,169363,Emmanem,2024-01-07,11:19:00 AM,Gilbert Castellanos,New Delhi,Espérame En El Cielo,0,0,Jazz,Z Note Media,755491251492,0,0,,,,,,,,,,,,
34475,Bops and Whatnotss,169363,Emmanem,2024-01-07,11:24:49 AM,Tom Caruana,Rhododendron,Adaptatrap,0,0,,BELIEVE - Tea Sea Records,3616843123195,0,0,,,,,,,,,,,,
34476,Bops and Whatnotss,169363,Emmanem,2024-01-07,11:27:30 AM,Kenny Burrell,Broadway,A Night At The Vanguard,0,0,Jazz,BELIEVE - Wings in Hell,4060059689836,0,0,,,,,,,,,,,,
34477,Bops and Whatnotss,169363,Emmanem,2024-01-07,11:31:49 AM,Dutch Experts,Soon,Bound by This,0,0,,Dutch Experts,198015197010,0,0,,,,,,,,,,,,
34478,Bops and Whatnotss,169363,Emmanem,2024-01-07,11:36:07 AM,Bruk Rogers,LDN 313,LDN 313,0,0,,BELIEVE - Tru Thoughts,5060609665715,0,0,0.753,0.74,0.74,-8.768,0.0,0.099,0.0034,0.868,0.746,0.289,125.046,288784.0
34479,Bops and Whatnotss,169363,Emmanem,2024-01-07,11:40:07 AM,Winter,sunday,sunday,0,0,,MERLIN - Bar/None Records,032862910968,0,0,,,,,,,,,,,,
34480,Bops and Whatnotss,169363,Emmanem,2024-01-07,11:44:29 AM,Willverine,Make It Sing,Make It Sing,0,0,R&B/Soul,DISTROKID,197992943047,0,0,,,,,,,,,,,,
34481,Bops and Whatnotss,169363,Emmanem,2024-01-07,11:47:07 AM,Rupert Cox,Search Party,Search Party,0,0,,Albert's Favourites,,0,0,,,,,,,,,,,,
34482,Bops and Whatnotss,169363,Emmanem,2024-01-07,11:50:30 AM,18 Carat Affair,Desire,Vintage Romance,0,0,,(C) 2011 Moodgadget Records,887396875906,0,0,,,,,,,,,,,,
34483,Bops and Whatnotss,169363,Emmanem,2024-01-07,11:59:46 AM,Anthony Branker,The Trail of Tears to Standing Rock,What Place Can Be for Us? - A Suite in Ten Movements,0,0,Jazz,ORCHARD - Origin Records,805558286629,0,0,0.26,0.193,0.193,-13.927,1.0,0.0285,0.97,0.968,0.103,0.17,93.919,361645.0
34484,Dissection Theatre,64679,Brad Barratt,2024-01-07,12:12:14 PM,Melissa Carper,Ain't a Day Goes By,Ain't a Day Goes By,0,0,Country,Mae Music,196925546782,0,0,,,,,,,,,,,,
34485,Dissection Theatre,64679,Brad Barratt,2024-01-07,12:15:44 PM,Christopher McBride,"Stand Your Ground, Pt. 1 (Suspicion)",Ramon,0,0,Jazz,DISTROKID,197547219887,0,0,0.487,0.332,0.332,-14.718,0.0,0.0476,0.578,0.928,0.112,0.274,119.678,281507.0
34486,Dissection Theatre,64679,Brad Barratt,2024-01-07,12:20:23 PM,Whatitdo Archive Group,The Cashmere Chamber,The Cashmere Chamber,0,0,R&B/Soul,ORCHARD - Record Kicks,5050580794634,0,0,0.691,0.722,0.722,-7.164,0.0,0.0331,0.0408,0.851,0.109,0.667,94.036,209893.0
34487,Dissection Theatre,64679,Brad Barratt,2024-01-07,12:23:58 PM,Moondogs,Switchback,Switchback,0,0,Rock,DISTROKID,197745957659,0,0,,,,,,,,,,,,
34488,Dissection Theatre,64679,Brad Barratt,2024-01-07,12:31:25 PM,Billy Childs,The Great Western Loop,The Winds of Change,0,0,Jazz,ORCHARD - Mack Avenue Records,673203120068,0,0,0.445,0.438,0.438,-12.191,1.0,0.0326,0.819,0.934,0.112,0.302,130.811,381840.0
34489,Dissection Theatre,64679,Brad Barratt,2024-01-07,12:37:46 PM,Father Figuer,Open Season,F F,0,0,Rock,Father Figuer,659783577775,0,0,,,,,,,,,,,,
34490,Dissection Theatre,64679,Brad Barratt,2024-01-07,12:40:39 PM,Maajo,Makosaa,Water of Life,0,0,,MERLIN - WONDERWHEEL RECORDINGS,674276822101,0,0,0.746,0.918,0.918,-7.354,0.0,0.0386,0.0638,0.744,0.133,0.603,129.005,470882.0
34491,Dissection Theatre,64679,Brad Barratt,2024-01-07,12:48:27 PM,Tanlines,Outer Banks,Outer Banks,0,0,,MERLIN - Merge Records,673855082820,0,0,,,,,,,,,,,,
34492,Dissection Theatre,64679,Brad Barratt,2024-01-07,12:51:34 PM,Nicola Conte,Umoja Unity,Umoja,0,0,,BELIEVE - Far Out Recordings,3617220528039,0,0,,,,,,,,,,,,
34493,Dissection Theatre,64679,Brad Barratt,2024-01-07,12:59:26 PM,Donald Vega,Beautiful Ladies,As I Travel,0,0,Jazz,MERLIN - Tiger Turn,634164019303,0,0,,,,,,,,,,,,
34494,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:07:14 PM,Kokoroko,Home,Could We Be More,0,0,Jazz,WMG - Brownswood Recordings,5060180325343,0,0,,,,,,,,,,,,
34495,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:09:19 PM,Suki Waterhouse,Every Day's A Lesson In Humility,Every Day's A Lesson In Humility,0,0,,Subpop Record Group,098787159288,0,0,0.413,0.545,0.545,-7.681,1.0,0.0455,0.144,0.0,0.322,0.513,181.343,216189.0
34496,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:12:52 PM,ohwshe.,richardgear.,cantluvme.,0,0,,,,0,0,,,,,,,,,,,,
34497,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:12:52 PM,Marcos Valle,Voo Gego,Brazilian Funk Mode,0,0,, Tube ,,0,0,,,,,,,,,,,,
34498,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:16:17 PM,Marc Jordan,Coltrane Plays the Blues,Coltrane Plays The Blues,0,0,Jazz,Linus Entertainment,803057073023,0,0,0.439,0.3,0.3,-13.395,0.0,0.0417,0.788,0.000451,0.206,0.285,85.985,322101.0
34499,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:21:37 PM,beabadoobee,Glue Song (feat. Clairo),Glue Song (feat. Clairo),0,0,,Dirty Hit,196922429101,0,0,0.621,0.393,0.393,-9.553,1.0,0.0275,0.778,0.00703,0.104,0.53,113.925,135067.0
34500,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:24:10 PM,The National,Eucalyptus,Eucalyptus,0,0,,MERLIN - 4AD,5059638401562,0,0,,,,,,,,,,,,
34501,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:30:11 PM,Matthew Shipp,Silent Cube,Piano Sutras,0,0,,Thirsty Ear Recordings,700435720725,0,0,,,,,,,,,,,,
34502,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:33:53 PM,ZZ Ward,Forget About Us,Forget About Us,0,0,,Dirty Shine Records,193436336352,0,0,,,,,,,,,,,,
34503,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:36:35 PM,Theo Croker,THEO SAYS (feat. Ego Ella May & D'LEAU),THEO SAYS (feat. Ego Ella May & D'LEAU),0,0,Jazz,SME - Masterworks,196589387752,0,0,,,,,,,,,,,,
34504,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:40:51 PM,Miloe,Winona (with Jamila Woods and Vagabon),Winona (with Jamila Woods and Vagabon),0,0,,MERLIN - things we like,5056495275763,0,0,0.796,0.702,0.702,-6.774,1.0,0.027,0.511,0.000143,0.174,0.755,110.005,185773.0
34505,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:43:55 PM,All Night Boogie Band,On The Road,Angel of the Airwaves,0,0,,All Night Boogie Band,198025700521,0,0,,,,,,,,,,,,
34506,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:46:48 PM,Boy Jr.,Are They Actually Attractive?,Are They Actually Attractive?,0,0,,Boy Jr.,054391616579,0,0,0.539,0.782,0.782,-4.135,1.0,0.172,0.00137,2.07e-05,0.279,0.648,177.984,161798.0
34507,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:49:35 PM,Corinne Bailey Rae,New York Transit Queen,New York Transit Queen,0,0,R&B/Soul,Black Rainbows Music,197188979614,1,0,0.316,0.966,0.966,-2.902,1.0,0.326,0.0065,0.000118,0.331,0.209,163.526,109388.0
34508,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:51:23 PM,Dusty Trails,Est-ce Que Tu...,Dusty Trails,0,0,Jazz,WMG - Atlantic Jazz,075678331121,0,0,,,,,,,,,,,,
34509,Dissection Theatre,64679,Brad Barratt,2024-01-07,1:55:20 PM,KAYYAK,Mönchhof Amour,Mönchhof Amour,0,0,,Rumpelmusig,0673799431135,0,0,0.805,0.659,0.659,-9.109,0.0,0.0382,0.184,0.583,0.0721,0.713,119.983,502584.0
34510,The Garden,169278,DJ Wallflower,2024-01-07,2:04:02 PM,Samara Joy,I'm Confessin' (That I Love You),Linger Awhile,0,0,Jazz,UMG - Verve,602448266477,0,0,,,,,,,,,,,,
34511,The Garden,169278,DJ Wallflower,2024-01-07,2:09:03 PM,Cowboy Junkies,Hard to Build. Easy to Break,Such Ferocious Beauty,0,0,Rock,Latent Recordings,628055661832,0,0,,,,,,,,,,,,
34512,The Garden,169278,DJ Wallflower,2024-01-07,2:13:19 PM,Omri Mor,Movement Nine - Sunshine,Melodies Of Light,0,0,Jazz,ORCHARD - Soul Song Records & Yosef Gutman Levitt,197773039129,0,0,0.411,0.226,0.226,-20.024,1.0,0.0508,0.754,0.933,0.0857,0.248,104.224,270640.0
34513,The Garden,169278,DJ Wallflower,2024-01-07,2:17:50 PM,Skinny Pelembe,Like A Heart Won't Beat,Like A Heart Won't Beat,0,0,,PTKF,720841138501,0,0,0.558,0.669,0.669,-8.64,1.0,0.0424,0.0861,0.00221,0.159,0.319,99.953,146000.0
34514,The Garden,169278,DJ Wallflower,2024-01-07,2:20:14 PM,Garrett Saracho,White Buffalo,Garrett Saracho JID015,0,0,,MERLIN - Jazz Is Dead,634457117211,0,0,,,,,,,,,,,,
