,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
37097,Boricua Van!,66049,JAH RED,2024-01-15,2:49:00 PM,Orquesta Harlow,La Juventud,Heavy Smokin',0,0,World,Fania,00886443448520,0,0,,,,,,,,,,,,
37098,Boricua Van!,66049,JAH RED,2024-01-15,2:54:23 PM,Orquesta Harlow,Coco May May,Gettin' Off - Bajandote,0,0,World,Fania,,0,0,,,,,,,,,,,,
37099,Boricua Van!,66049,JAH RED,2024-01-15,2:59:27 PM,Johnny Pacheco,Dos Gardenias,"Homenaje a Johnny Pacheco, Vol. 1 (Vol.1)",0,0,,BELIEVE - Fiesta Caribeña,3616553600641,0,0,,,,,,,,,,,,
37100,Boricua Van!,66049,JAH RED,2024-01-15,3:07:04 PM,Rauw Alejandro,SI TE PEGAS,PLAYA SATURNO,0,0,Hip Hop/Rap,Sony Music Latin/Duars Entertainment,196871287098,1,0,0.899,0.833,0.833,-2.515,0.0,0.0533,0.422,0.00288,0.184,0.559,115.008,183652.0
37101,Boricua Van!,66049,JAH RED,2024-01-15,3:10:21 PM,Don Omar,SANDUNGA,Back To Reggaeton,0,0,,"UNISONO, LLC",197190021462,1,0,0.669,0.901,0.901,-2.461,0.0,0.0848,0.191,0.0,0.106,0.73,170.032,241921.0
37102,Boricua Van!,66049,JAH RED,2024-01-15,3:14:22 PM,Rauw Alejandro,PANTIES Y BRASIERES,PANTIES Y BRASIERES,0,0,Reggaeton,SME - Sony Music Latin/Duars Entertainment,196589676979,1,0,0.758,0.888,0.888,-2.851,1.0,0.0706,0.34,0.00139,0.144,0.408,107.039,197383.0
37103,Boricua Van!,66049,JAH RED,2024-01-15,3:17:34 PM,Wisin,Señorita,Señorita,0,0,,La Base Music Group/ WK Records,197190418460,1,0,,,,,,,,,,,,
37104,Boricua Van!,66049,JAH RED,2024-01-15,3:20:46 PM,Bizarrap,"Young Miko: Bzrp Music Sessions, Vol. 58","Young Miko: Bzrp Music Sessions, Vol. 58",0,0,,DALE PLAY Records,197190852646,0,0,0.704,0.571,0.571,-8.212,0.0,0.156,0.588,0.0,0.117,0.443,96.016,190000.0
37105,Boricua Van!,66049,JAH RED,2024-01-15,3:24:20 PM,Young Miko,wiggy,wiggy,0,0,,UMG - The Wave Music Group,00850050365259,0,0,0.835,0.786,0.786,-5.292,0.0,0.293,0.0446,0.0,0.0774,0.714,92.831,146559.0
37106,Boricua Van!,66049,JAH RED,2024-01-15,3:27:38 PM,Tokischa,CANDY,CANDY,0,0,,Sony Music Latin,196871306355,0,0,,,,,,,,,,,,
37107,Boricua Van!,66049,JAH RED,2024-01-15,3:29:26 PM,Marshmello,ESTILAZO,ESTILAZO,0,0,,SME - Joytime Collective/Columbia,196589102614,1,0,0.972,0.827,0.827,-3.308,1.0,0.0476,0.00268,2.42e-05,0.105,0.665,116.057,158827.0
37108,Boricua Van!,66049,JAH RED,2024-01-15,3:31:58 PM,Madonna,Hung Up on Tokischa,Hung Up on Tokischa,0,0,,WMG - Rhino Warner,603497834549,1,0,0.671,0.607,0.607,-5.543,0.0,0.321,0.065,0.381,0.672,0.803,228.008,206316.0
37109,Boricua Van!,66049,JAH RED,2024-01-15,3:35:35 PM,NATTI NATASHA,NO PARE - REMIX,NO PARE (REMIX),0,0,Hip Hop/Rap,Pina Records,196871463997,1,0,,,,,,,,,,,,
37110,Boricua Van!,66049,JAH RED,2024-01-15,3:38:44 PM,Ivy Queen,Toma,Toma,0,0,Reggae,SME - Duars Entertainment,196871120241,0,0,,,,,,,,,,,,
37111,Boricua Van!,66049,JAH RED,2024-01-15,3:42:41 PM,Peso Pluma,BELLAKEO (Ft. Anitta),BELLAKEO,0,0,World,Luna Cristofanelli,,1,0,,,,,,,,,,,,
37112,Boricua Van!,66049,JAH RED,2024-01-15,3:45:16 PM,Jamsha,Esnu,Puti Island,0,0,,DISTROKID,872132729926,0,0,0.781,0.835,0.835,-6.133,1.0,0.158,0.0166,0.00601,0.0997,0.962,161.972,254815.0
37113,Boricua Van!,66049,JAH RED,2024-01-15,3:49:22 PM,YOVNGCHIMI,Bandida Fina (with Ozuna),WLGS,0,0,,MERLIN - Glizzy Gvng Inc./Encore,8721056232550,0,0,0.861,0.733,0.733,-5.183,0.0,0.118,0.254,0.0,0.0976,0.541,100.021,260417.0
37114,Boricua Van!,66049,JAH RED,2024-01-15,3:53:57 PM,Amarion,Invicta (Ft. YOVNGCHIMI),Invicta,0,0,Hip Hop/Rap,"SourceLid, LLC",8445888823921,0,0,,,,,,,,,,,,
37115,the underground,171932,DJ sherm the worm,2024-01-15,4:00:48 PM,Moxie,The Next,The Next,0,0,,MERLIN - Moxie,055120266812,0,0,,,,,,,,,,,,
37116,the underground,171932,DJ sherm the worm,2024-01-15,4:03:37 PM,Bombay Bicycle Club,Tekken 2 (feat. Chaka Khan),Tekken 2 (feat. Chaka Khan),0,0,Rock,ORCHARD - Mmm…Records Ltd,197189069376,0,0,0.76,0.794,0.794,-6.805,1.0,0.033,0.0469,0.0,0.0509,0.876,108.004,230400.0
37117,the underground,171932,DJ sherm the worm,2024-01-15,4:07:28 PM,Vicky Tafoya,The Moment,The Moment,0,0,R&B/Soul,MERLIN - Penrose / Daptone Records,634457127678,0,0,,,,,,,,,,,,
37118,the underground,171932,DJ sherm the worm,2024-01-15,4:10:05 PM,Combustible Edison,Carnival Of Souls,"I, Swinger",0,0,,Subpop Record Group,098787024463,0,0,,,,,,,,,,,,
37119,the underground,171932,DJ sherm the worm,2024-01-15,4:13:12 PM,Gerry Gibbs & Thrasher People,We Live in Brooklyn Baby/Everybody Loves the Sunshine,Family,0,0,Jazz,MERLIN - Whaling City Sound,687606013827,0,0,0.739,0.673,0.673,-11.374,0.0,0.0573,0.625,0.0151,0.0518,0.532,95.975,390430.0
37120,the underground,171932,DJ sherm the worm,2024-01-15,4:19:40 PM,Lagartijeando,Añoranza en las Yungas,Jallalla,0,0,,MERLIN - WONDERWHEEL RECORDINGS,192641298226,0,0,0.709,0.512,0.512,-10.369,0.0,0.233,0.788,0.0934,0.0885,0.539,171.995,338631.0
37121,the underground,171932,DJ sherm the worm,2024-01-15,4:25:15 PM,Bill Laswell,Buhala,Means of Deliverance,0,0,Jazz,Innerhythmic,804699102423,0,0,,,,,,,,,,,,
37122,the underground,171932,DJ sherm the worm,2024-01-15,4:28:30 PM,Donald Vega,Alegria,As I Travel,0,0,Jazz,MERLIN - Tiger Turn,634164019204,0,0,,,,,,,,,,,,
37123,the underground,171932,DJ sherm the worm,2024-01-15,4:32:19 PM,Jungle,Dominoes,Dominoes,0,0,Electronic,Caiola Records,197188308315,0,0,0.689,0.952,0.952,-5.249,0.0,0.114,0.113,0.78,0.298,0.415,107.978,177521.0
37124,the underground,171932,DJ sherm the worm,2024-01-15,4:35:05 PM,Arlo Parks,Blades,Blades,0,0,,Transgressive,5400863135874,0,0,0.762,0.572,0.572,-6.533,0.0,0.0355,0.138,0.00222,0.106,0.504,106.014,221092.0
37125,the underground,171932,DJ sherm the worm,2024-01-15,4:38:22 PM,Matt Costa,Holy Mountain,Donde Los Terremotos: Songs from and Inspired by the Film,0,0,Folk,Dangerbird Records,842803024865,0,0,,,,,,,,,,,,
37126,the underground,171932,DJ sherm the worm,2024-01-15,4:43:51 PM,Isaiah J. Thompson,For Phineas,The Power of the Spirit,0,0,Jazz,ORCHARD - Blue Engine Records,197187730360,0,0,,,,,,,,,,,,
37127,the underground,171932,DJ sherm the worm,2024-01-15,4:51:06 PM,Rachel Therrien,The Wizard,Mi Hogar,0,0,Jazz,MERLIN - OUTSIDE IN MUSIC,762183757620,0,0,,,,,,,,,,,,
37128,the underground,171932,DJ sherm the worm,2024-01-15,4:57:50 PM,Ed Cherry,Japanese Folk Song,Are We There yet?,0,0,Jazz,Cellar Live,197187054800,0,0,,,,,,,,,,,,
37129,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:06:35 PM,Alfredo Rodriguez,Sueño de Luz,Coral Way,0,0,Jazz,ORCHARD - Mack Avenue Records,673203119468,0,0,,,,,,,,,,,,
37130,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:09:58 PM,Echo Conscious,1997,Emotional Patterns,0,0,Electronic,Harmonious Discord,853566497452,0,0,,,,,,,,,,,,
37131,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:13:19 PM,Benny Sings,Pyjamas (feat. Remi Wolf),Pyjamas (feat. Remi Wolf),0,0,,Agents After All,196589791054,0,0,0.906,0.462,0.462,-9.486,1.0,0.096,0.172,0.0875,0.136,0.696,97.085,168240.0
37132,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:16:04 PM,M. Ward,supernatural thing,supernatural thing,0,0,,MERLIN - Anti/Epitaph,0045778796069,0,0,,,,,,,,,,,,
37133,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:19:11 PM,Honey & Soul,Lady King,Lady King,0,0,Folk,Joy of Music Productions,197547924958,0,0,,,,,,,,,,,,
37134,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:23:51 PM,Izo FitzRoy,Chasing Days,Chasing Days,0,0,,MERLIN - Jalapeno Records,3663729226204,0,0,,,,,,,,,,,,
37135,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:27:22 PM,Lake Waves,Little Things,Little Things,0,0,,DISTROKID - Lake Waves Records,197044153646,0,0,,,,,,,,,,,,
37136,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:32:01 PM,Pachyman,Switched-On,Switched-On,0,0,Reggae,ATO Records,880882588151,0,0,,,,,,,,,,,,
37137,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:37:48 PM,Slowe,Fix Me Up,Fix Me Up,0,0,R&B/Soul,MERLIN - Tru Thoughts,5060609666187,0,0,,,,,,,,,,,,
37138,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:40:54 PM,Whimmers,Bingo,In the Midst of Something Worth Seeing,0,0,Folk,1287440 Records DK,197953115506,0,0,,,,,,,,,,,,
37139,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:44:04 PM,The National,Eucalyptus,Eucalyptus,0,0,,MERLIN - 4AD,5059638401562,0,0,,,,,,,,,,,,
37140,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:48:29 PM,Dusty Trails,Est-ce Que Tu...,Dusty Trails,0,0,Jazz,WMG - Atlantic Jazz,075678331121,0,0,,,,,,,,,,,,
37141,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:52:27 PM,Harold López-Nussa,Tierra Mía,Timba a la Americana,0,0,Jazz,Blue Note Records,602448875211,0,0,,,,,,,,,,,,
37142,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:56:56 PM,Dham Banda Chile,Desconchetumadrizate,Desconchetumadrizate,0,0,Rock,884127 Records DK,840090924714,0,0,,,,,,,,,,,,
37143,"My God, What Have I Done?",171974,DJ Byrne,2024-01-15,5:58:28 PM,Don Leisure,Egg Yolk Bun,A Family Affair,0,0,R&B/Soul,First Word Records,5050580761100,0,0,,,,,,,,,,,,
37144,i hope u like it,166235,dj tbd,2024-01-15,6:01:08 PM,Esther Rose,Safe to Run (feat. Hurray For The Riff Raff),Safe to Run,0,0,Folk,"MERLIN - New West Records, LLC",607396654765,0,0,0.533,0.406,0.406,-9.8,1.0,0.026,0.651,7.47e-06,0.153,0.129,98.992,305675.0
37145,i hope u like it,166235,dj tbd,2024-01-15,6:06:13 PM,Jack Johnson,Better Together - Nightmares On Wax Mix,Better Together (Nightmares On Wax Mix),0,0,Reggae,UMG - Jack Johnson 2022,00602455510129,1,0,0.636,0.64,0.64,-9.468,1.0,0.204,0.268,0.595,0.0942,0.278,109.993,280523.0
37146,i hope u like it,166235,dj tbd,2024-01-15,6:10:53 PM,Mack Fields,I Like to Yodel,"Cults Hits Novelty Classics, Vol. 1",0,0,World,Fervor Records,843041058056,0,0,,,,,,,,,,,,
37147,i hope u like it,166235,dj tbd,2024-01-15,6:13:15 PM,Bo Dollis,Handa Wanda,30 Years & Still Wild,0,0,,Aim Trading Group,752211501226,0,0,,,,,,,,,,,,
37148,i hope u like it,166235,dj tbd,2024-01-15,6:16:28 PM,Orion Sun,dirty dancer - A COLORS SHOW,dirty dancer - A COLORS SHOW,0,0,,COLORSxSTUDIOS,840054902826,0,0,0.717,0.492,0.492,-7.071,0.0,0.0394,0.629,0.0405,0.112,0.366,113.988,169683.0
37149,i hope u like it,166235,dj tbd,2024-01-15,6:19:16 PM,Durand Jones,See It Through,Wait Til I Get Over,0,0,R&B/Soul,Dead Oceans,656605158068,0,0,,,,,,,,,,,,
37150,i hope u like it,166235,dj tbd,2024-01-15,6:22:37 PM,The Linda Lindas,Too Many Things,Too Many Things,0,0,,MERLIN - Epitaph,0045778800704,0,0,0.572,0.9,0.9,-2.57,1.0,0.0438,0.000215,0.319,0.428,0.861,156.936,155894.0
37151,i hope u like it,166235,dj tbd,2024-01-15,6:25:13 PM,Matt Costa,Holy Mountain,Donde Los Terremotos: Songs from and Inspired by the Film,0,0,Folk,Dangerbird Records,842803024865,0,0,,,,,,,,,,,,
37152,i hope u like it,166235,dj tbd,2024-01-15,6:30:45 PM,EVM128,Gamma Riddim - Alex Phountzi Remix,Gamma Riddim Remixes,0,0,,CoOp Presents,5050580812895,0,0,0.77,0.936,0.936,-6.18,1.0,0.0954,0.00684,0.867,0.0515,0.467,126.072,280000.0
37153,i hope u like it,166235,dj tbd,2024-01-15,6:35:22 PM,Summer Arachnid,Missed Connection,Interpersonal,0,0,,3 Friends Records,197992887044,0,0,,,,,,,,,,,,
37154,i hope u like it,166235,dj tbd,2024-01-15,6:39:36 PM,Alex Lahey,They Wouldn't Let Me In,They Wouldn't Let Me In,0,0,,Liberation Records [MUSHROOM DIGITAL],9341004118249,0,0,0.609,0.859,0.859,-6.787,0.0,0.0387,0.00215,0.0273,0.0977,0.719,173.002,163481.0
37155,i hope u like it,166235,dj tbd,2024-01-15,6:42:26 PM,Haiku Hands,Nunchucka,Nunchucka,0,0,Electro,MERLIN - Spinning Top Records,617308052923,0,0,0.517,0.714,0.714,-7.789,1.0,0.0619,0.00539,0.00805,0.12,0.373,123.957,181222.0
37156,i hope u like it,166235,dj tbd,2024-01-15,6:49:28 PM,Ruth Harley,Santa Baby,"Santa's Funk & Soul Christmas Party, Vol. 4",0,0,R&B/Soul,Tramp Records,5050580791220,0,0,,,,,,,,,,,,
37157,i hope u like it,166235,dj tbd,2024-01-15,6:51:57 PM,Easy Star All-Stars,Starman,Starman,0,0,,MERLIN - Easy Star Records,0657481317884,0,0,,,,,,,,,,,,
37158,i hope u like it,166235,dj tbd,2024-01-15,6:56:17 PM,Oscar Jerome,(Why You So) Green With Envy,(Why You So) Green With Envy,0,0,Jazz,UMG - Decca (UMO),602445982028,0,0,0.485,0.474,0.474,-8.206,0.0,0.0597,0.0235,0.489,0.0994,0.491,99.548,292307.0
37159,i hope u like it,166235,dj tbd,2024-01-15,7:07:43 PM,Joyce,Coração Sonhador,Natureza,0,0,,BELIEVE - Far Out Recordings,3616849013032,0,0,,,,,,,,,,,,
37160,i hope u like it,166235,dj tbd,2024-01-15,7:13:14 PM,Kimi Djabaté,Afonhe,Afonhe,0,0,Folk,Cumbancha,853001008656,0,0,0.685,0.557,0.557,-10.53,0.0,0.0423,0.793,0.754,0.158,0.845,176.108,257718.0
37161,i hope u like it,166235,dj tbd,2024-01-15,7:17:12 PM,Caroline Rose,Miami,Miami,0,0,,"MERLIN - New West Records, LLC",607396652860,0,0,,,,,,,,,,,,
37162,i hope u like it,166235,dj tbd,2024-01-15,7:21:19 PM,Eden Ben Zaken,Ba Li Od,Taamin Li,0,0,,Eden Ben Zaken,7294276308240,0,0,,,,,,,,,,,,
37163,i hope u like it,166235,dj tbd,2024-01-15,7:24:43 PM,Duke Ellington & His Orchestra,Sophisticated Lady,Ellington At Newport: The Original Album,0,0,Jazz,SME - Columbia/Legacy,886444754507,0,0,,,,,,,,,,,,
37164,i hope u like it,166235,dj tbd,2024-01-15,7:28:59 PM,Billy Wylder,Whatcha Looking For,Whatcha Looking For,0,0,Folk,Sand & Gold Records,195999145105,0,0,0.502,0.879,0.879,-7.151,1.0,0.119,0.111,0.412,0.119,0.793,149.224,317067.0
37165,i hope u like it,166235,dj tbd,2024-01-15,7:36:48 PM,Daymé Arocena,Dançar e Voar,Dançar e Voar,0,0,World,WMG - Brownswood Recordings,5060180325596,0,0,0.786,0.647,0.647,-10.815,1.0,0.119,0.435,0.000426,0.0731,0.93,107.984,240920.0
37166,i hope u like it,166235,dj tbd,2024-01-15,7:40:38 PM,Noel Gallagher's High Flying Birds,Easy Now,Easy Now,0,0,Rock,ORCHARD - Sour Mash Records Ltd,5052945065106,0,0,,,,,,,,,,,,
37167,i hope u like it,166235,dj tbd,2024-01-15,7:44:30 PM,Ruby,Marrow,Marrow,0,0,Rock,901715 Records DK2,196051189938,0,0,,,,,,,,,,,,
37168,i hope u like it,166235,dj tbd,2024-01-15,7:58:08 PM,Santigold,High Priestess,High Priestess,0,0,,MERLIN - Little Jerk Records,617308029673,0,0,0.712,0.648,0.648,-8.477,0.0,0.0643,0.0166,0.0,0.0561,0.654,152.012,193800.0
37169,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,8:01:23 PM,Arlo Parks,Jasmine,Jasmine,0,0,,Transgressive,5400863151867,0,0,,,,,,,,,,,,
37170,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,8:05:04 PM,PJ Harvey,I Inside the Old I Dying,I Inside the Old I Dying,0,0,,PTKF,720841303206,0,0,0.542,0.397,0.397,-16.032,0.0,0.0322,0.859,0.00127,0.107,0.431,71.038,188680.0
37171,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,8:08:18 PM,Al Jarreau,Take Five,Al Jarreau Works,0,0,Jazz,Rhino,603497983537,1,0,,,,,,,,,,,,
37172,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,8:15:48 PM,Mike LeDonne,Bluesit,Heavy Hitters,0,0,Jazz,Cellar Live,197187047185,0,0,0.45,0.524,0.524,-8.433,1.0,0.0543,0.646,0.173,0.11,0.447,178.446,447151.0
37173,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,8:23:13 PM,Divino Niño,XO,XO,0,0,,MERLIN - Winspear,606638761827,0,0,,,,,,,,,,,,
37174,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,8:26:17 PM,Lael Neale,I'll Be Your Star,I'll Be Your Star,0,0,,Subpop Record Group,098787161465,0,0,,,,,,,,,,,,
37175,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,8:30:02 PM,ill peach,BLOOM,BLOOM,0,0,,Hardly Art / Pop Can Records,098787907674,0,0,,,,,,,,,,,,
37176,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,8:33:02 PM,Omar Apollo,Evergreen,Ivory,0,0,,WMG - Warner Records Label,093624883982,0,0,,,,,,,,,,,,
37177,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,8:36:08 PM,The Tenderbellies,One by One,One by One,0,0,Country,The Tenderbellies,198015205074,0,0,,,,,,,,,,,,
37178,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,8:42:41 PM,Franck Biyong,Njombi,Kunde,0,0,,BELIEVE - Akhetaton Records,3617051754041,0,0,0.721,0.833,0.833,-7.412,1.0,0.0548,0.212,0.883,0.508,0.734,139.984,467000.0
37179,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,8:50:25 PM,Levi Kz,In the Southern Skies,Do You Believe in Narwhals?,0,0,Rock,Levi Kz,198004816847,0,0,,,,,,,,,,,,
37180,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,8:55:37 PM,Durand Jones,Lord Have Mercy,Lord Have Mercy,0,0,R&B/Soul,MERLIN - Dead Oceans,656605158082,0,0,,,,,,,,,,,,
37181,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,9:03:44 PM,YACHT,Finger In Your Eye,Finger In Your Eye,0,0,,Paris by Night,197545215980,0,0,,,,,,,,,,,,
37182,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,9:06:38 PM,Cowboy Junkies,Hard to Build. Easy to Break,Such Ferocious Beauty,0,0,Rock,Latent Recordings,628055661832,0,0,,,,,,,,,,,,
37183,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,9:10:57 PM,Aaron Diehl,Libra,Libra,0,0,Jazz,ORCHARD - Mack Avenue Records,673203120167,0,0,,,,,,,,,,,,
37184,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,9:14:48 PM,Dubmatix,Hot Ska (Instrumental),"The Ska Sessions, Vol. 1",0,0,,Renegade Studio,198025865541,0,0,0.914,0.932,0.932,-4.066,0.0,0.0592,0.0143,0.861,0.0788,0.97,118.997,194317.0
37185,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,9:17:57 PM,Lewis OfMan,Hey Lou,Hey Lou,0,0,,Profil de Face,00602458775273,0,0,0.575,0.842,0.842,-6.046,1.0,0.0315,0.153,4.92e-05,0.136,0.728,156.051,220347.0
37186,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,9:20:27 PM,Bonny Doon,Let There Be Music,Let There Be Music,0,0,,MERLIN - Anti/Epitaph,0045778780372,0,0,,,,,,,,,,,,
37187,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,9:25:11 PM,Laura Gibson,The Carob Trees,The Carob Trees (Single),0,0,Rock,Barsuk Records,887845167156,0,0,,,,,,,,,,,,
37188,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,9:28:50 PM,Billy Childs,The End of Innocence,The End of Innocence,0,0,Jazz,ORCHARD - Mack Avenue Records,673203120068,0,0,,,,,,,,,,,,
37189,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,9:42:54 PM,Max Roach,Garvey's Ghost,Percussion Bitter Sweet,0,0,Jazz,UMG - Impulse!,00011105012225,0,0,,,,,,,,,,,,
37190,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,9:50:45 PM,Christopher McBride,Dope (For The Steppers),Ramon,0,0,Jazz,DISTROKID,197547219887,0,0,0.566,0.506,0.506,-11.287,0.0,0.119,0.328,0.829,0.175,0.606,174.077,320533.0
37191,Wildlife Corridor,166347,Livy Boom Box,2024-01-15,9:56:03 PM,Dubmatix,Samurai Dub,Dubmatix Meets Future Dub Orchestra,0,0,Reggae,ORCHARD - Echo Beach,196626996626,0,0,0.748,0.566,0.566,-9.069,0.0,0.052,0.245,0.851,0.194,0.688,139.987,244307.0
37192,"WRUV 1/15/24, 10:00 PM",64581,Program Director,2024-01-15,10:00:52 PM,Ebi Soda,Spooki - Ash Walker Dub,Ugh (Bonus Edition),0,0,,BELIEVE - Tru Thoughts,5060609666361,0,0,0.545,0.933,0.933,-7.833,1.0,0.0489,0.00727,0.85,0.181,0.756,175.026,202120.0
37193,"WRUV 1/15/24, 10:00 PM",64581,Program Director,2024-01-15,10:04:11 PM,Tunico,Sambola,Sambola,0,0,,BELIEVE - Far Out Recordings,3617052477413,0,0,0.74,0.686,0.686,-11.876,1.0,0.0553,0.687,0.716,0.19,0.545,100.025,418080.0
37194,"WRUV 1/15/24, 10:00 PM",64581,Program Director,2024-01-15,10:11:10 PM,Bahamas,I'm Still,BOOTCUT,0,0,,Brushfire / Republic Records,00602458198782,0,0,,,,,,,,,,,,
37195,"WRUV 1/15/24, 10:00 PM",64581,Program Director,2024-01-15,10:14:50 PM,Joe McCarthy's New York Afro Bop Alliance Big Band,The Pan American Nutcracker Suite,The Pan American Nutcracker Suite,0,0,Jazz,Angelface Records,198004155069,0,0,0.514,0.559,0.559,-8.208,1.0,0.155,0.0669,0.246,0.113,0.724,90.134,380783.0
37196,"WRUV 1/15/24, 10:00 PM",64581,Program Director,2024-01-15,10:21:10 PM,Tara Lily,Double Time,Double Time,0,0,Rock,MERLIN - Tru Thoughts,5060609667153,0,0,,,,,,,,,,,,
37197,"WRUV 1/15/24, 10:00 PM",64581,Program Director,2024-01-15,10:23:45 PM,Marcos Valle,Novo Visual,Nova Bossa Nova,0,0,,BELIEVE - Far Out Recordings,3614595010756,0,0,0.538,0.735,0.735,-11.43,1.0,0.0357,0.133,0.862,0.0808,0.764,106.097,256093.0
37198,"WRUV 1/15/24, 10:00 PM",64581,Program Director,2024-01-15,10:27:58 PM,Easy Star All-Stars,Five Years,Five Years,0,0,Reggae,ORCHARD - Easy Star Records,657481110089,0,0,,,,,,,,,,,,
37199,"WRUV 1/15/24, 10:00 PM",64581,Program Director,2024-01-15,10:31:49 PM,The Young Love Scene,Girl On Down The Hall,Gush,0,0,Rock,DISTROKID - Bad Dummy Records,197210948014,0,0,0.18,0.533,0.533,-7.292,1.0,0.0304,0.057,0.498,0.253,0.28,146.533,315240.0
37200,"WRUV 1/15/24, 10:00 PM",64581,Program Director,2024-01-15,10:37:01 PM,Magic Sam,I Feel So Good (I Wanna Boogie),West Side Soul,0,0,Blues,ORCHARD - Cobra Records,192562656105,0,0,0.543,0.573,0.573,-15.174,1.0,0.0897,0.2,3.21e-05,0.245,0.562,107.55,286960.0
37201,"WRUV 1/15/24, 10:00 PM",64581,Program Director,2024-01-15,10:41:47 PM,Anjimile,Animal,Animal,0,0,,MERLIN - 4AD,5059638404310,0,0,,,,,,,,,,,,
37202,"WRUV 1/15/24, 10:00 PM",64581,Program Director,2024-01-15,10:44:16 PM,Pinc Louds,Semáforo,La Atómica,0,0,,Pinc Louds,,0,0,,,,,,,,,,,,
37203,"WRUV 1/15/24, 10:00 PM",64581,Program Director,2024-01-15,10:49:22 PM,Junior Santos,Pri Pri,Conpambiche,0,0,,Junior Santos,195079389115,0,0,,,,,,,,,,,,
37204,"WRUV 1/15/24, 10:00 PM",64581,Program Director,2024-01-15,10:53:23 PM,Kitbash,Future Perfect - Single Version,Future Perfect/Jigsaw People,0,0,,Hot Soda Records,198087446399,0,0,0.306,0.407,0.407,-11.907,0.0,0.0304,0.0398,0.138,0.0704,0.62,173.915,252410.0
37205,"WRUV 1/15/24, 10:00 PM",64581,Program Director,2024-01-15,10:58:26 PM,PJ Harvey,"A Child's Question, August","A Child's Question, August",0,0,,PTKF,720841303206,0,0,0.61,0.375,0.375,-14.665,1.0,0.0329,0.757,0.604,0.105,0.333,116.491,166013.0
37206,"WRUV 1/15/24, 11:01 PM",64581,Program Director,2024-01-15,11:01:11 PM,Vagabon,Lexicon,Lexicon,0,0,,"Vagabon Music, LLC",075597911688,0,0,,,,,,,,,,,,
37207,"WRUV 1/15/24, 11:01 PM",64581,Program Director,2024-01-15,11:04:06 PM,strongboi,fool around,fool around,0,0,,strongboi,5059449065564,0,0,,,,,,,,,,,,
37208,"WRUV 1/15/24, 11:01 PM",64581,Program Director,2024-01-15,11:08:47 PM,The Go! Team,Ladyflash,"Thunder, Lightning, Strike",0,0,,Memphis Industries,5024545371383,0,0,0.562,0.959,0.959,-5.287,1.0,0.0544,0.000279,0.572,0.17,0.709,115.405,256027.0
37209,"WRUV 1/15/24, 11:01 PM",64581,Program Director,2024-01-15,11:13:00 PM,Dutch Experts,Soon,Bound by This,0,0,,Dutch Experts,198015197010,0,0,,,,,,,,,,,,
37210,"WRUV 1/15/24, 11:01 PM",64581,Program Director,2024-01-15,11:17:21 PM,Barkman,Heads Or Tails,Togetherless,0,0,Jazz,DISTROKID,197714749520,0,0,,,,,,,,,,,,
